name,label,function_scope_level,branch_scope_level,loop_scope_level,parameter_block_presence,pipeline_usage_level,decode_activity_profile,network_command_profile,task_registry_profile,credential_runtime_profile,structure_rhythm_profile,layout_variation_profile,identifier_variation_profile,content_encoding_profile,command_surface_profile,extension_import_profile
data_032808.ps1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0
data_052607.ps1,1,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_016975.ps1,0,1,0,0,0,0,0,0,0,1,1,0,2,0,1,0
data_026900.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,0,2,0
data_029937.ps1,0,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_040780.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_043705.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_062995.ps1,2,1,0,1,1,1,0,0,0,0,2,0,1,1,2,0
data_035403.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_061369.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_045015.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_029499.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_041271.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_047293.ps1,1,0,1,1,0,0,0,0,0,0,2,0,1,2,1,0
data_052561.ps1,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,0
data_035535.ps1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0
data_065617.ps1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_058432.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_017705.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_015655.ps1,0,1,1,1,1,0,0,0,0,0,2,0,0,1,2,0
data_052356.ps1,1,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0
data_064709.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_048210.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_025099.ps1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,2,0
data_028233.ps1,0,1,1,0,1,1,0,0,1,0,2,0,2,2,2,0
data_064119.ps1,2,0,1,1,0,1,0,0,0,0,2,0,0,2,2,0
data_035419.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_056878.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_066137.ps1,2,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_042630.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_018351.ps1,0,1,1,0,0,1,0,0,0,0,2,0,1,2,2,1
data_062862.ps1,2,0,0,1,0,1,0,0,0,1,1,0,0,1,2,1
data_016191.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_021149.ps1,0,1,0,0,0,1,0,0,1,1,1,0,2,1,2,0
data_034996.ps1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0
data_059548.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_050944.ps1,1,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_061034.ps1,2,1,1,1,1,1,0,0,0,1,2,0,0,2,2,0
data_015603.ps1,0,0,1,0,1,1,0,0,0,0,1,0,1,2,2,0
data_021122.ps1,0,0,1,0,1,1,0,0,0,1,1,0,2,2,2,1
data_061511.ps1,2,1,0,0,1,1,0,0,0,1,1,0,1,1,2,1
data_058616.ps1,2,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0
data_031825.ps1,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0
data_064531.ps1,2,0,0,1,1,1,0,0,0,0,1,0,2,2,2,0
data_015406.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_067154.ps1,2,0,0,1,0,1,0,0,0,0,1,0,2,2,2,0
data_057972.ps1,2,1,1,0,1,1,0,0,0,0,2,0,0,2,2,0
data_058603.ps1,2,1,0,0,1,1,0,0,0,0,1,0,1,0,2,1
data_034549.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_067946.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_030028.ps1,0,1,1,1,1,1,0,1,0,1,2,0,1,2,2,0
data_047363.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_050356.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_044292.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_042242.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_024994.ps1,0,1,0,1,1,1,0,0,0,0,2,0,1,2,2,0
data_066887.ps1,2,0,0,1,1,1,0,0,0,0,1,0,0,2,2,0
data_033138.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_052504.ps1,1,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_022780.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_017776.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_060793.ps1,2,1,1,1,0,1,1,0,0,0,2,0,0,1,2,0
data_024132.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_022504.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_036790.ps1,0,0,1,0,0,1,0,0,0,0,1,0,2,1,2,0
data_015448.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_064140.ps1,2,1,1,1,1,1,1,0,1,0,2,0,1,2,2,1
data_043797.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_033424.ps1,0,1,0,1,1,1,0,0,0,1,2,0,1,1,2,0
data_023620.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_060361.ps1,2,0,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_026376.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_062655.ps1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,2,0
data_050430.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0
data_014103.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,2,0
data_045651.ps1,1,1,1,1,0,0,0,0,2,1,2,0,2,2,1,0
data_052468.ps1,1,0,1,1,1,0,0,0,0,1,2,0,1,1,2,0
data_016464.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_066461.ps1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
data_024351.ps1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0
data_042912.ps1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0
data_023254.ps1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,2,0
data_021427.ps1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2,0
data_037613.ps1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,0
data_050861.ps1,1,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_042663.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_030963.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_067708.ps1,2,1,1,1,1,1,0,0,1,1,2,0,1,2,2,0
data_021262.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,2,0
data_047591.ps1,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0
data_030284.ps1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
data_031345.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_048164.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_061101.ps1,2,0,1,1,0,1,0,0,0,0,2,0,1,1,2,0
data_040550.ps1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0
data_065646.ps1,2,0,0,1,1,0,0,0,0,0,1,0,1,1,2,0
data_027272.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_015911.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_044235.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_027226.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_020923.ps1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0
data_025904.ps1,0,0,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_016740.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1
data_048803.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_014702.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,1,2,0
data_060259.ps1,2,0,0,1,1,0,0,0,0,0,1,0,0,1,2,0
data_057321.ps1,2,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0
data_028631.ps1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,2,0
data_031686.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_046697.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_061829.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_066193.ps1,2,1,1,1,0,1,0,0,0,0,2,0,0,1,2,0
data_023712.ps1,0,1,1,1,1,0,0,0,0,0,2,0,1,2,2,0
data_064962.ps1,2,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_062543.ps1,2,1,1,0,0,1,0,0,0,1,2,0,0,2,2,0
data_063069.ps1,2,1,0,0,0,1,0,0,0,1,1,0,1,1,2,0
data_014776.ps1,0,1,1,1,0,1,0,0,0,0,2,0,2,1,2,1
data_033170.ps1,0,1,1,0,1,1,0,0,0,1,2,0,1,2,2,0
data_051179.ps1,1,1,1,1,1,1,1,0,0,0,2,0,2,2,2,0
data_031972.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,2,0
data_021478.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,1,2,1
data_049323.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_017211.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_033762.ps1,0,1,1,1,1,0,0,0,1,0,2,0,1,2,2,0
data_062591.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_047145.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_036500.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
data_030224.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_026753.ps1,0,1,1,0,1,1,0,1,0,2,2,0,2,2,2,0
data_044565.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0
data_020204.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,1
data_035410.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_062987.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_019633.ps1,0,0,1,0,1,1,0,0,1,0,1,0,2,2,2,0
data_016863.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_049765.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_022929.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_059941.ps1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0
data_042110.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_056624.ps1,2,1,1,0,1,0,0,0,0,0,2,0,1,0,2,0
data_058087.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_020969.ps1,0,1,0,1,0,1,0,0,0,0,2,0,1,1,2,0
data_061822.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_034743.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_021414.ps1,0,1,1,0,0,0,0,0,0,1,2,0,1,2,1,0
data_015682.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,1,2,0
data_066414.ps1,2,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_052148.ps1,1,1,1,1,1,1,0,1,1,2,2,0,0,2,2,0
data_050319.ps1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_057047.ps1,2,0,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_068056.ps1,2,1,1,0,1,1,0,0,0,0,2,0,0,2,2,0
data_067703.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,1,2,0
data_021905.ps1,0,1,1,1,1,0,0,0,0,0,2,0,2,1,2,0
data_041380.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_028145.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_063353.ps1,2,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_024598.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_035628.ps1,0,1,1,0,1,1,0,0,0,0,2,0,1,0,2,0
data_031963.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0
data_045811.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_058576.ps1,2,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_015414.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_061812.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_016574.ps1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,2,0
data_058036.ps1,2,1,1,1,0,1,0,0,0,0,2,0,0,2,2,0
data_025146.ps1,0,0,1,0,0,1,0,0,0,0,1,0,1,2,2,0
data_061820.ps1,2,1,0,0,1,1,0,0,0,0,1,0,1,1,2,0
data_025810.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_051291.ps1,1,0,1,1,0,0,0,0,0,1,2,0,0,1,1,1
data_015000.ps1,0,1,1,1,1,1,0,0,1,1,2,0,1,2,2,0
data_035926.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,2,0
data_046630.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_037514.ps1,0,0,0,1,0,1,0,0,0,0,1,0,2,2,2,0
data_034639.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,1
data_015985.ps1,0,0,0,1,0,0,0,0,0,0,1,0,2,2,1,0
data_033599.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,2,2,0
data_051583.ps1,1,1,1,0,1,1,0,0,0,1,2,0,1,0,2,0
data_016493.ps1,0,0,1,1,1,1,0,0,0,1,2,0,2,1,2,1
data_020736.ps1,0,1,1,0,0,0,0,0,0,0,2,0,1,1,1,0
data_036136.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,0,2,0
data_052553.ps1,1,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0
data_060082.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_030348.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_043743.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_050128.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_035245.ps1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0
data_057670.ps1,2,1,1,1,0,1,0,0,0,0,2,0,0,2,2,1
data_030460.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,1,2,0
data_035880.ps1,0,1,0,0,1,0,0,0,0,1,1,0,2,1,2,0
data_064761.ps1,2,0,1,1,1,0,0,0,0,0,2,0,0,2,2,0
data_027058.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_065964.ps1,2,1,1,1,1,1,0,1,0,1,2,0,1,2,2,0
data_036281.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0
data_024735.ps1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0
data_043865.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_020650.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_064948.ps1,2,1,0,0,1,0,1,0,0,0,1,0,2,2,2,0
data_018524.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
data_048867.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_062621.ps1,2,0,1,1,0,1,0,0,0,1,2,0,0,1,2,0
data_046723.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_023400.ps1,0,1,1,0,1,1,0,0,0,0,2,0,0,1,2,0
data_023353.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,1,2,0
data_034075.ps1,0,1,1,0,1,1,0,1,1,1,2,0,2,2,2,1
data_029331.ps1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,0
data_046198.ps1,1,0,0,1,0,1,0,0,0,1,1,0,2,1,2,0
data_052186.ps1,1,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_065908.ps1,2,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_017068.ps1,0,1,1,0,1,1,0,0,0,1,2,0,1,1,2,0
data_046783.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_066190.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_042399.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_045213.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_044695.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_034385.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0
data_023253.ps1,0,1,1,0,0,1,0,0,0,0,2,0,2,0,2,0
data_031581.ps1,0,1,0,1,1,0,0,0,0,0,2,0,2,1,2,0
data_020515.ps1,0,1,1,1,1,1,0,0,0,0,2,0,0,2,2,0
data_046644.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
data_051700.ps1,1,0,1,1,0,1,0,0,0,0,2,0,1,2,2,0
data_050737.ps1,1,1,1,1,1,1,1,0,0,1,2,0,0,2,2,0
data_034235.ps1,0,1,1,0,1,1,1,0,1,1,2,0,2,2,2,0
data_026088.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_028366.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
data_045075.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_040483.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0
data_020156.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_040326.ps1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0
data_042060.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_032391.ps1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,2,0
data_042451.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_066004.ps1,2,0,1,0,1,0,1,0,0,1,1,0,2,2,2,1
data_022786.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_042759.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_022596.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,1
data_017366.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_029709.ps1,0,1,0,0,1,0,0,0,0,0,1,0,1,2,2,0
data_062298.ps1,2,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
data_036034.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,0,2,0
data_029572.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_033148.ps1,0,1,0,1,1,1,0,0,0,0,2,0,2,1,2,0
data_059583.ps1,2,1,0,0,0,0,1,0,0,0,1,0,2,2,1,0
data_041702.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_062994.ps1,2,1,0,1,1,1,0,0,0,0,2,0,1,2,2,0
data_052019.ps1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_057607.ps1,2,1,0,1,1,0,0,0,1,0,2,0,1,2,2,0
data_037127.ps1,0,1,0,0,0,0,0,0,0,1,1,0,2,1,1,0
data_064698.ps1,2,0,0,1,1,1,0,0,0,0,1,0,1,1,2,0
data_018707.ps1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0
data_060824.ps1,2,1,0,0,1,1,0,0,0,0,1,0,1,0,2,0
data_024565.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0
data_021821.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_029382.ps1,0,1,1,0,0,0,0,0,0,0,2,0,2,1,1,0
data_029418.ps1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0
data_029558.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,1,2,0
data_064364.ps1,2,1,0,0,1,0,0,0,0,0,1,0,1,1,2,0
data_047167.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_025813.ps1,0,0,1,1,1,1,0,0,0,0,2,0,2,1,2,1
data_029253.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0
data_028575.ps1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,2,0
data_032451.ps1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0
data_057492.ps1,2,1,0,1,1,1,0,0,0,0,2,0,0,1,2,0
data_018246.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_033431.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_060891.ps1,2,1,0,0,0,1,0,0,0,1,1,0,1,2,2,0
data_042636.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_064434.ps1,2,1,1,1,1,1,1,0,0,0,2,0,1,2,2,0
data_033227.ps1,0,1,1,0,0,1,0,0,0,0,2,0,1,2,2,0
data_028398.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
data_045907.ps1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
data_018107.ps1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0
data_051330.ps1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
data_040448.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_046001.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_033391.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_044796.ps1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
data_057883.ps1,2,1,1,0,1,0,0,0,0,1,2,0,1,0,2,0
data_065533.ps1,2,1,1,1,1,1,1,0,0,0,2,0,1,0,2,0
data_063782.ps1,2,1,1,0,0,1,0,0,0,1,2,0,1,2,2,0
data_035716.ps1,0,1,1,0,1,0,0,0,0,0,2,0,2,0,2,0
data_036475.ps1,0,1,1,0,1,0,0,0,0,1,2,0,2,2,2,0
data_051738.ps1,1,1,1,1,0,0,0,0,0,0,2,0,0,2,1,0
data_058992.ps1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
data_045585.ps1,1,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_021673.ps1,0,1,1,0,1,1,0,0,1,0,2,0,2,0,2,0
data_014672.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_032092.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0
data_017831.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,1,2,1
data_035499.ps1,0,1,1,1,1,1,0,0,0,0,2,0,1,2,2,0
data_059495.ps1,2,0,0,1,0,1,0,0,0,0,1,0,0,1,2,0
data_050820.ps1,1,1,1,0,1,0,0,0,0,0,2,0,0,2,2,0
data_032197.ps1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,2,0
data_056688.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_050001.ps1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
data_045866.ps1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0
data_050059.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_032376.ps1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
data_067155.ps1,2,0,0,1,0,1,0,0,0,0,1,0,2,1,2,0
data_066406.ps1,2,1,0,0,1,0,0,0,0,1,1,0,1,1,2,0
data_056910.ps1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
data_020541.ps1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_046496.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_021974.ps1,0,1,0,0,1,1,0,0,0,0,1,0,2,2,2,0
data_028348.ps1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
data_024337.ps1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0
data_050573.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_062379.ps1,2,1,1,1,1,1,0,0,0,0,2,0,0,2,2,1
data_062715.ps1,2,0,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_021672.ps1,0,1,1,1,1,1,0,0,0,1,2,0,1,2,2,0
data_015566.ps1,0,1,1,1,1,0,0,0,0,0,2,0,1,2,2,0
data_022726.ps1,0,1,1,0,1,0,0,0,0,0,2,0,1,0,2,0
data_020293.ps1,0,1,1,1,1,1,0,0,0,0,2,0,2,2,2,0
data_042230.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_063571.ps1,2,1,1,1,0,0,0,0,0,0,2,0,2,2,1,0
data_032701.ps1,0,1,0,0,0,1,0,0,0,0,1,0,2,1,2,0
data_065990.ps1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0
data_060074.ps1,2,0,1,1,0,1,0,1,2,2,2,0,1,1,2,1
data_059693.ps1,2,1,1,1,1,1,0,0,0,0,2,0,2,2,2,1
data_026101.ps1,0,1,1,1,1,1,1,0,0,1,2,0,2,2,2,0
data_057622.ps1,2,1,1,0,1,1,0,0,0,1,2,0,2,2,2,0
data_037272.ps1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,2,0
data_047765.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_044943.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
data_042148.ps1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
data_021234.ps1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0
data_056517.ps1,2,1,1,1,1,1,0,0,0,1,2,0,1,2,2,1
data_044480.ps1,1,1,1,1,0,0,0,0,2,1,2,0,2,2,1,0
data_043704.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_062018.ps1,2,1,1,1,1,1,0,1,0,1,2,0,1,2,2,0
data_062063.ps1,2,0,0,1,0,1,0,0,0,0,1,0,1,1,2,1
data_020433.ps1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,2,0
data_034139.ps1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0
data_037692.ps1,0,1,1,1,0,1,0,0,0,0,2,0,2,1,2,0
data_036529.ps1,0,1,1,0,1,0,0,0,0,1,2,0,1,2,2,0
data_021879.ps1,0,1,1,0,1,1,0,0,0,0,2,0,2,0,2,0
data_057587.ps1,2,1,1,1,1,1,0,0,1,0,2,0,0,1,2,1
data_043042.ps1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
data_028194.ps1,0,1,1,1,1,1,0,0,0,1,2,0,2,2,2,0
